Date,Close,12 day EMA,26 day EMA,MACD,Signal,Middle Band,Upper Band,Lower Band,Std Dev,Z Score,
1/29/14,71.535713,77.40138038,76.9748868,0.426493583,1.228924506,77.47857175,81.84842854,73.10871496,2.184928396,-2.719932955,
1/30/14,71.397141,76.93951581,76.76830362,0.171212193,1.123153275,77.0411431,81.9988082,72.083478,2.478832552,-2.276879129,
1/31/14,71.514282,76.52219014,76.57371023,-0.051520092,1.005685938,76.6659287,82.10589513,71.22596227,2.719983215,-1.893999445,
2/3/14,71.647141,76.14718636,76.3912447,-0.244058344,0.88071151,76.38414275,82.25624314,70.51204236,2.936050197,-1.61339263,
2/4/14,72.684288,75.88080956,76.25395001,-0.373140448,0.755326314,76.1331429,82.19377611,70.07250969,3.030316603,-1.138117019,
2/5/14,73.227142,75.67668129,76.14184601,-0.465164722,0.63327721,75.93707125,82.1120362,69.7621063,3.087482475,-0.877714861,
2/6/14,73.215714,75.48737611,76.03347075,-0.546094638,0.515340026,75.71599965,81.95098567,69.48101363,3.11749301,-0.802018045,
2/7/14,74.239998,75.39142395,75.96704583,-0.575621884,0.406243835,75.59571385,81.84797793,69.34344977,3.126132042,-0.433671973,
2/10/14,75.57,75.40516057,75.95234043,-0.547179863,0.310901465,75.5674996,81.81462122,69.32037798,3.123560812,0.000800497,
2/11/14,76.565712,75.49443375,75.9750579,-0.480624142,0.231748904,75.5691422,81.81734976,69.32093464,3.124103779,0.31899382,
2/12/14,76.559998,75.57640023,75.99672234,-0.42032211,0.166541803,75.49435625,81.65240355,69.33630895,3.079023651,0.346097293,
2/13/14,77.775711,75.74557799,76.06261081,-0.317032827,0.11818434,75.401999,81.35120184,69.45279616,2.974601418,0.797993299,
2/14/14,77.71286,75.89690737,76.12373115,-0.226823782,0.083683528,75.3287133,81.11593993,69.54148667,2.893613315,0.823934106,
2/18/14,77.998573,76.05857396,76.19316974,-0.134595782,0.061855597,75.3667134,81.21638593,69.51704087,2.924836267,0.89983143,
2/19/14,76.767143,76.11307927,76.21442801,-0.10134874,0.045535163,75.28314215,80.99414549,69.57213881,2.855501669,0.519698821,
2/20/14,75.878571,76.09504017,76.20198886,-0.106948689,0.030286778,75.1377137,80.61642757,69.65899983,2.739356933,0.270449349,
2/21/14,75.035713,76.01355347,76.15879346,-0.145239992,0.012734101,74.9167851,80.00503533,69.82853487,2.544125113,0.046746089,
2/24/14,75.364288,75.96360997,76.12936733,-0.165757362,-0.005115045,74.7844994,79.66757775,69.90142105,2.441539173,0.237468482,
2/25/14,74.580002,75.85717859,76.07198343,-0.214804843,-0.026084025,74.5813565,79.11406079,70.04865221,2.266352147,-0.000597656,
2/26/14,73.907143,75.70717585,75.99180415,-0.284628305,-0.051938453,74.65885665,79.08314341,70.23456989,2.21214338,-0.339812354,
2/27/14,75.381432,75.68211863,75.96919778,-0.287079148,-0.075452523,74.8511426,79.03146239,70.67082281,2.090159897,0.253707576,
2/28/14,75.177139,75.64327404,75.93986227,-0.296588225,-0.097566093,75.0401425,78.89182229,71.18846271,1.925839897,0.071135976,
3/3/14,75.394287,75.62412119,75.91965578,-0.295534583,-0.117362942,75.23414275,78.7106604,71.7576251,1.738258823,0.092129117,
3/4/14,75.891426,75.6446831,75.91861023,-0.273927127,-0.13301936,75.446357,78.49246143,72.40025257,1.523052215,0.292221761,
3/5/14,76.05143,75.67597132,75.92352948,-0.247558155,-0.14447324,75.6147141,78.37702735,72.85240085,1.381156625,0.316195783,
3/6/14,75.821426,75.68716015,75.91974787,-0.232587724,-0.153284688,75.7444283,78.26800107,73.22085553,1.261786383,0.06102277,
3/7/14,75.777145,75.69408206,75.91446628,-0.220384224,-0.159994642,75.87249985,78.09812197,73.64687773,1.112811058,-0.085688266,
3/10/14,75.845711,75.70574582,75.91191979,-0.206173967,-0.164612574,75.9527855,78.04212487,73.86344613,1.044669684,-0.102496035,
3/11/14,76.584282,75.77332553,75.93682209,-0.163496565,-0.164500973,76.0034996,78.10293235,73.90406685,1.049716376,0.553275545,
3/12/14,76.658569,75.84142118,75.96355346,-0.122132281,-0.160264104,76.00814245,78.11321337,73.90307153,1.052535458,0.617961651,
3/13/14,75.807144,75.83878447,75.95776052,-0.118976044,-0.156135298,75.97049975,78.06089399,73.88010551,1.045197118,-0.156291811,
3/14/14,74.955711,75.77085575,75.92064757,-0.149791827,-0.155500951,75.82949975,77.78315715,73.87584235,0.976828699,-0.894515846,
3/17/14,75.248573,75.73068015,75.89575592,-0.165075772,-0.156458433,75.7062854,77.46046755,73.95210325,0.877091077,-0.521852761,
3/18/14,75.914284,75.74480352,75.89644215,-0.151638624,-0.155976452,75.60207095,76.99286431,74.21127759,0.695396681,0.448971154,
3/19/14,75.894287,75.75630225,75.89636233,-0.140060075,-0.154384815,75.55842815,76.84625437,74.27060193,0.643913111,0.521590327,
3/20/14,75.528572,75.73878454,75.88274046,-0.143955923,-0.153341925,75.5409282,76.81991898,74.26193742,0.639495392,-0.019321797,
3/21/14,76.124283,75.76843827,75.89168648,-0.123248215,-0.150332554,75.5953567,76.87647003,74.31424337,0.640556664,0.825729134,
3/24/14,77.027145,75.86526186,75.9337405,-0.068478639,-0.142147163,75.67849955,77.10415281,74.25284629,0.71282663,1.891968388,
3/25/14,77.855713,76.01837349,76.00492467,0.01344882,-0.126587565,75.8422851,77.4742914,74.2102788,0.816003151,2.467426625,
3/26/14,77.111427,76.10245453,76.04590624,0.056548291,-0.108273979,76.0024993,77.45373733,74.55126127,0.725619014,1.528250609,
3/27/14,76.779999,76.15457333,76.07309486,0.081478476,-0.089298733,76.07242765,77.53241452,74.61244078,0.729993433,0.969284542,
3/28/14,76.694283,76.19608946,76.09610183,0.099987636,-0.070370097,76.14828485,77.56955143,74.72701827,0.710633292,0.768326162,
3/31/14,76.677139,76.23309327,76.11762172,0.115471551,-0.051785932,76.21242745,77.60593739,74.81891751,0.696754972,0.666965531,
4/1/14,77.378571,76.32120694,76.16432355,0.156883398,-0.030918999,76.2867847,77.76434679,74.80922261,0.738781043,1.477821217,
4/2/14,77.507141,76.41243264,76.21405753,0.198375114,-0.007989587,76.35957025,77.92888617,74.79025433,0.784657958,1.462510816,
4/3/14,76.970001,76.45532251,76.24205543,0.213267082,0.014136079,76.416999,77.98745916,74.84653884,0.785230082,0.704254731,
4/4/14,75.974289,76.41831994,76.23213816,0.186181779,0.031340649,76.4268562,77.98281419,74.87089821,0.777978996,-0.581721617,
4/7/14,74.781425,76.29240494,76.17840804,0.113996901,0.039606275,76.3736419,78.07891878,74.66836502,0.852638441,-1.867399853,
4/8/14,74.777145,76.17584648,76.12650941,0.049337075,0.040579355,76.28328505,78.12742226,74.43914784,0.922068607,-1.633435992,
4/9/14,75.760002,76.14385845,76.11293506,0.030923386,0.039613758,76.2383567,78.08777287,74.38894053,0.924708084,-0.517303469,
4/10/14,74.78286,76.03916626,76.06367302,-0.024506763,0.033201706,76.1871425,78.14063784,74.23364716,0.976747668,-1.437712672,
4/11/14,74.230003,75.89999985,75.99575932,-0.095759463,0.020305589,76.1508571,78.22395918,74.07775502,1.036551038,-1.853120618,
4/14/14,74.525711,75.79428533,75.94131308,-0.147027756,0.003572254,76.114714,78.27732353,73.95210447,1.081304763,-1.469523723,
4/15/14,73.994286,75.65582384,75.86920097,-0.213377128,-0.018122684,76.0187141,78.38010989,73.65731831,1.180697896,-1.714602954,
4/16/14,74.144287,75.53955178,75.80531527,-0.26576349,-0.042886765,75.9312141,78.43728138,73.42514682,1.25303364,-1.426080708,
4/17/14,74.991432,75.49738872,75.77517144,-0.277782725,-0.066376361,75.9043571,78.43993205,73.36878215,1.267787474,-0.720093169,
4/21/14,75.881432,75.52693051,75.77910702,-0.252176511,-0.084956376,75.89221455,78.42568007,73.35874903,1.266732761,-0.008512095,
4/22/14,75.957146,75.56002401,75.78570105,-0.225677048,-0.099028443,75.8387146,78.31583219,73.36159701,1.238558796,0.095620329,
4/23/14,74.964287,75.51419808,75.75527831,-0.241080228,-0.113233621,75.6941433,78.00771214,73.38057446,1.156784422,-0.63093545,
4/24/14,81.110001,75.94464446,75.95360137,-0.008956913,-0.10280595,75.894072,79.20110583,72.58703817,1.653516916,3.154445503,
4/25/14,81.705711,76.38780343,76.16664247,0.221160955,-0.07040926,76.1403576,80.33873811,71.94197709,2.099190256,2.651190564,
4/28/14,84.870003,77.04028032,76.48898916,0.551291159,-0.008239218,76.5491436,82.28514533,70.81314187,2.868000867,2.901275064,
4/29/14,84.618568,77.62322552,76.79008467,0.833140852,0.075898789,76.94621505,83.72433873,70.16809137,3.389061841,2.263857466,
4/30/14,84.298569,78.13671348,77.06817668,1.0685368,0.17516259,77.29221495,84.82746435,69.75696555,3.767624698,1.859621011,
5/1/14,84.497147,78.6259776,77.34332373,1.282653868,0.285911718,77.64171525,85.83833541,69.44509509,4.098310081,1.672745989,
5/2/14,84.654289,79.08969386,77.61410022,1.475593638,0.40487991,78.02592965,86.79068372,69.26117558,4.382377037,1.512503213,
5/5/14,85.851425,79.60982703,77.91918633,1.6906407,0.533455989,78.51978645,87.8899586,69.1496143,4.685086073,1.564888763,
5/6/14,84.915718,80.01797248,78.17831713,1.839655357,0.664075926,79.0265011,88.6384235,69.4145787,4.8059612,1.225398345,
5/7/14,84.618568,80.37186445,78.41684494,1.955019509,0.793170284,79.51857225,89.22174051,69.81540399,4.851584129,1.051202167,
5/8/14,83.998573,80.65084203,78.62357561,2.027266421,0.916579898,79.9305008,89.66129139,70.19971021,4.865395296,0.836123676,
5/9/14,83.648575,80.88143687,78.8096867,2.071750177,1.032096926,80.37378655,89.92327186,70.82430124,4.774742656,0.685856534,
5/12/14,84.690002,81.17440342,79.02747615,2.146927269,1.14357996,80.8967865,90.17129306,71.62227994,4.637253281,0.817987561,
5/13/14,84.822861,81.455054,79.24212003,2.212933969,1.250515361,81.411644,90.3335288,72.4897592,4.4609424,0.764685283,
5/14/14,84.83857,81.71532446,79.44939596,2.265928506,1.352056675,81.9538582,90.27563473,73.63208167,4.160888266,0.693292301,
5/15/14,84.117142,81.90007966,79.62227544,2.277804218,1.44463143,82.45250095,89.95919038,74.94581152,3.753344717,0.443508704,
5/16/14,85.358574,82.16611769,79.83473094,2.331386742,1.533306961,82.97085805,89.69971443,76.24200167,3.36442819,0.709694431,
5/19/14,86.370003,82.48949348,80.07677806,2.412715422,1.621247807,83.4952866,89.49286299,77.49771021,2.998788197,0.958626022,
5/20/14,86.387146,82.7893129,80.31049539,2.478817515,1.707004778,84.0167866,88.97900012,79.05457308,2.481106762,0.955363726,
5/21/14,86.615715,83.08365153,80.54402204,2.539629486,1.790267249,84.599358,87.31309753,81.88561847,1.356869764,1.486035766,
5/22/14,86.752853,83.36589779,80.77397874,2.591919051,1.870432429,84.8815006,87.21436219,82.54863901,1.166430793,1.604340705,
5/23/14,87.732857,83.70181773,81.03171498,2.670102758,1.950399462,85.1828579,87.33882511,83.02689069,1.077983605,2.365526794,
5/27/14,89.375717,84.13827152,81.34075209,2.797519436,2.035111459,85.4081436,88.25681977,82.55946743,1.424338086,2.785555928,
5/28/14,89.144287,84.52334964,81.6297719,2.893577738,2.120958087,85.63442955,88.90655334,82.36230576,1.636061895,2.145308476,
5/29/14,90.76857,85.0037512,81.9682459,3.0355053,2.212412808,85.9579296,89.88728206,82.02857714,1.96467623,2.4485665,
5/30/14,90.428574,85.42104526,82.28159139,3.139453877,2.305116915,86.25450095,90.59362008,81.91538182,2.169559563,1.92392646,
6/2/14,89.807144,85.75843747,82.56031556,3.198121916,2.394417415,86.5121437,91.05818383,81.96610357,2.273020063,1.449613382,
6/3/14,91.077141,86.16756852,82.87575354,3.291814977,2.484157171,86.7734295,91.74075494,81.80610406,2.483662721,1.73280835,
6/4/14,92.117142,86.62522801,83.21802718,3.407200829,2.576461537,87.1335007,92.55692311,81.71007829,2.711711205,1.837821554,
6/5/14,92.478569,87.07548501,83.56101021,3.514474798,2.670262863,87.52650075,93.30978089,81.74322061,2.891640068,1.712546559,
6/6/14,92.224289,87.47154686,83.88187239,3.589674466,2.762204024,87.93778655,93.83354566,82.04202744,2.947879554,1.454096876,
6/9/14,93.699997,87.95065841,84.24550664,3.705151771,2.856498798,88.44035765,94.50776953,82.37294577,3.033705939,1.733734071,
6/10/14,94.25,88.43522315,84.61604343,3.819179717,2.95276689,88.91835755,95.24259932,82.59411578,3.162120886,1.686096972,
6/11/14,93.860001,88.85251375,84.95841223,3.894101523,3.046900353,89.37021455,95.75348899,82.98694011,3.191637218,1.406734583,
6/12/14,92.290001,89.11693585,85.22995255,3.886983294,3.130908648,89.7427861,95.87737439,83.60819781,3.067294143,0.830443636,
6/13/14,91.279999,89.28332532,85.45402835,3.829296973,3.20074748,90.10092895,95.6622124,84.5396455,2.780641726,0.424028036,
6/16/14,92.199997,89.50768468,85.70387904,3.803805642,3.261053296,90.4430001,95.60323883,85.28276137,2.580119363,0.680975045,
6/17/14,92.080002,89.70555524,85.94003174,3.765523503,3.311500317,90.72850005,95.56136055,85.89563955,2.416430251,0.559296901,
6/18/14,92.18,89.89589715,86.17114167,3.724755472,3.352825832,91.01814275,95.43164374,86.60464176,2.206750496,0.526501411,
6/19/14,91.860001,90.04698206,86.38184017,3.66514189,3.384057438,91.28035705,95.18655821,87.37415589,1.953100581,0.296781413,
6/20/14,90.910004,90.11336836,86.54954994,3.563818422,3.402033537,91.4882146,94.77301881,88.20341039,1.642402107,-0.352051789,
6/23/14,90.830002,90.16849403,86.7080852,3.460408825,3.407871065,91.64307185,94.4379215,88.8482222,1.397424825,-0.581834411,
6/24/14,90.279999,90.17707133,86.84037831,3.336693027,3.400753261,91.68828595,94.3550131,89.0215588,1.333363573,-1.056191258,
6/25/14,90.360001,90.19114284,86.9707347,3.220408144,3.38271875,91.74907165,94.21986194,89.27828136,1.235395146,-1.124393806,
6/26/14,90.900002,90.24567047,87.11626312,3.129407352,3.35738761,91.75564325,94.21613076,89.29515574,1.230243755,-0.695505461,
6/27/14,91.980003,90.37908067,87.29640163,3.082679033,3.329916752,91.8332147,94.21407576,89.45235364,1.190430531,0.123306901,
6/30/14,92.93,90.57530523,87.50505343,3.070251806,3.303950258,91.9893575,94.21531613,89.76339887,1.112979316,0.845157216,
7/1/14,93.519997,90.80181998,87.72782911,3.073990869,3.280954319,92.1115003,94.39406936,89.82893124,1.141284531,1.234132822,
7/2/14,93.480003,91.00783406,87.94087259,3.06696147,3.259555034,92.17964335,94.54286931,89.81641739,1.181612982,1.100495399,
7/3/14,94.029999,91.24030829,88.16639579,3.073912496,3.24099078,92.25721485,94.75951225,89.75491745,1.251148699,1.416925223,
7/7/14,95.970001,91.6041308,88.45541821,3.148712597,3.231762962,92.44450045,95.44710519,89.44189571,1.501302369,2.348294802,
7/8/14,95.349998,91.89227443,88.71077301,3.18150142,3.226736808,92.5270005,95.7569194,89.2970816,1.614959451,1.748029958,
7/9/14,95.389999,92.16133017,88.95815175,3.203178416,3.224380968,92.58400045,95.97801499,89.18998591,1.697007269,1.65349825,
7/10/14,95.040001,92.38276639,89.18340543,3.199360958,3.221878967,92.64300045,96.16887417,89.11712673,1.76293686,1.359663301,
7/11/14,95.220001,92.6010152,89.40698304,3.194032161,3.219094287,92.78950045,96.49264447,89.08635643,1.85157201,1.31266866,
7/14/14,96.449997,92.89709073,89.66783541,3.229255315,3.22011039,93.04800035,97.01953739,89.07646331,1.98576852,1.713188932,
7/15/14,95.32,93.08346836,89.87717484,3.206293522,3.218728703,93.2040005,97.27904412,89.12895688,2.037521811,1.038516245,
7/16/14,94.779999,93.21397072,90.05876092,3.155209799,3.212376812,93.33900035,97.43609321,89.24190749,2.048546429,0.703424941,
7/17/14,93.089996,93.2044342,90.17102889,3.033405316,3.194479663,93.38450015,97.44746831,89.32153199,2.031484078,-0.144969952,
7/18/14,94.43,93.29870849,90.32876856,2.969939937,3.17202569,93.5130001,97.53531552,89.49068468,2.011157708,0.455956237,
7/21/14,93.940002,93.34803876,90.46251794,2.88552082,3.143375203,93.6645,97.49781789,89.83118211,1.916658945,0.143740753,
7/22/14,94.720001,93.45357432,90.6202025,2.833371819,3.112374865,93.85899995,97.47537055,90.24262935,1.808185301,0.476168593,
7/23/14,97.190002,93.74099183,90.86352841,2.877463425,3.088883721,94.2045001,97.6994609,90.7095393,1.747480402,1.708460877,
7/24/14,97.029999,93.99399239,91.09191621,2.902076177,3.070202966,94.538,97.74978404,91.32621596,1.605892019,1.551784908,
7/25/14,97.669998,94.27676205,91.33554887,2.941213181,3.057303988,94.8764998,97.89509599,91.85790361,1.509298096,1.850859156,
7/28/14,99.019997,94.64162628,91.62015806,3.021468218,3.053720411,95.2284995,98.45935188,91.99764712,1.615426189,2.347057096,
7/29/14,98.379997,94.92919325,91.87052246,3.058670791,3.054215449,95.50099935,98.83333366,92.16866504,1.666167156,1.727916458,
7/30/14,98.150002,95.17694777,92.10309578,3.073851994,3.056179103,95.7324996,99.12807394,92.33692526,1.697787171,1.423913693,
7/31/14,95.599998,95.2094901,92.23261068,2.976879422,3.048249135,95.83849935,99.06621619,92.61078251,1.613858421,-0.147783317,
8/1/14,96.129997,95.28029832,92.37695832,2.903340004,3.033758222,95.94349925,99.05815185,92.82884665,1.557326299,0.119755089,
8/4/14,95.589996,95.30412122,92.49595971,2.808161506,3.01119855,95.924499,99.04310466,92.80589334,1.559302828,-0.214520871,
8/5/14,95.120003,95.28995828,92.5931465,2.696811778,2.979759873,95.91299925,99.04220289,92.78379561,1.564601822,-0.506835822,
8/6/14,94.959999,95.2645768,92.68080771,2.583769091,2.940160795,95.89149925,99.04167163,92.74132687,1.57508619,-0.591396367,
8/7/14,94.480003,95.20422497,92.74744457,2.456780398,2.891822755,95.86349935,99.05521976,92.67177894,1.595860205,-0.866928284,
8/8/14,94.739998,95.1685152,92.82124284,2.347272356,2.837367715,95.8394992,99.05869397,92.62030443,1.609597385,-0.683090821,
8/11/14,95.989998,95.23170618,92.93860415,2.293102039,2.782941148,95.81649925,99.02388,92.6091185,1.603690374,0.108187187,
8/12/14,95.970001,95.28849809,93.0508781,2.23761999,2.728409032,95.8489993,99.04835975,92.64963885,1.599680226,0.07564118,
8/13/14,97.239998,95.43861347,93.20603069,2.232582779,2.678826407,95.97199925,99.18742574,92.75657276,1.607713245,0.788697085,
8/14/14,97.5,95.59718167,93.36506659,2.232115073,2.634155273,96.19249945,99.17195657,93.21304233,1.48972856,0.877677038,
8/15/14,97.980003,95.78047561,93.53599016,2.244485451,2.595188291,96.3699996,99.33026883,93.40973037,1.480134614,1.087741199,
8/18/14,99.160004,96.04043934,93.74428697,2.296152364,2.565284698,96.6309997,99.60958948,93.65240992,1.489294892,1.698121919,
8/19/14,100.529999,96.38579008,93.99560964,2.39018044,2.547774272,96.9214996,100.2303223,93.61267688,1.654411358,2.181137951,
8/20/14,100.57,96.70765238,94.23910558,2.468546802,2.539851525,97.0904995,100.7803919,93.40060707,1.844946215,1.885963109,
8/21/14,100.580002,97.00552543,94.47395359,2.531571834,2.539023556,97.26799965,101.2736679,93.26233142,2.002834117,1.653657845,
8/22/14,101.32,97.33740809,94.72751087,2.609897219,2.546110923,97.45049975,101.8468265,93.05417296,2.198163396,1.760333312,
8/25/14,101.540001,97.66068447,94.97982532,2.680859148,2.559585745,97.57649995,102.2948784,92.85812151,2.359189221,1.680026771,
8/26/14,100.889999,97.90909328,95.19872064,2.710372637,2.574664434,97.70200005,102.6388297,92.76517037,2.468414841,1.291516684,
8/27/14,102.129997,98.23377818,95.45543458,2.778343599,2.595032351,97.9009998,103.2199391,92.58206049,2.659469654,1.590165616,
8/28/14,102.25,98.54271832,95.70708515,2.835633168,2.619092432,98.2334999,103.7736094,92.69339036,2.77005477,1.449971367,
8/29/14,102.5,98.8471246,95.95867459,2.888450012,2.64602819,98.55200005,104.3110262,92.79297387,2.879513088,1.371065117,
9/2/14,103.300003,99.18965371,96.23057564,2.959078068,2.677333178,98.9375004,104.8906185,92.98438232,2.976559038,1.465619376,
9/3/14,98.940002,99.17044973,96.33092477,2.839524966,2.693552357,99.12850035,104.8045863,93.4524144,2.838042976,-0.066418427,
9/4/14,98.120003,99.08964614,96.39718692,2.692459214,2.693443043,99.28650055,104.640823,93.93217809,2.677161231,-0.435721815,
9/5/14,98.970001,99.08044266,96.49247633,2.587966332,2.682895372,99.51100045,104.3704222,94.65157874,2.429710856,-0.222660013,
9/8/14,98.360001,99.02502407,96.56164391,2.463380162,2.660943851,99.6920006,104.0466355,95.33736565,2.177317474,-0.611761774,
9/9/14,97.989998,98.94540668,96.61454592,2.330860768,2.627935542,99.7920006,103.8718743,95.71212687,2.039936866,-0.883361946,
9/10/14,101,99.10345232,96.77697014,2.326482183,2.597790206,100.0435006,103.7328035,96.35419758,1.844651486,0.518525834,
9/11/14,101.43,99.28241753,96.94930458,2.333112949,2.571322481,100.2530007,103.7424431,96.76355819,1.744721232,0.674605965,
9/12/14,101.660004,99.4653088,97.12377493,2.341533867,2.548343619,100.4610009,103.749653,97.17234873,1.644326058,0.729176032,
9/15/14,101.629997,99.63182327,97.29067204,2.341151231,2.527624381,100.6435006,103.7526529,97.53434821,1.554576171,0.634575821,
9/16/14,100.860001,99.72629848,97.42286941,2.303429072,2.50520485,100.7285004,103.7588398,97.69816099,1.515169703,0.086789354,
9/17/14,101.580002,99.86889106,97.57683729,2.292053776,2.483889742,100.7810006,103.8331636,97.72883748,1.526081535,0.523564064,
9/18/14,101.790001,100.0166687,97.73288039,2.283788363,2.463879604,100.8420006,103.9250173,97.75898387,1.541508365,0.614982326,
9/19/14,100.959999,100.0892326,97.8524033,2.236829317,2.441174576,100.8610005,103.9419017,97.78009924,1.540450604,0.064265969,
9/22/14,101.059998,100.1639069,97.9712031,2.192703774,2.416327496,100.8480004,103.9229351,97.7730656,1.537467374,0.137887576,
9/23/14,102.639999,100.3543755,98.14412147,2.210254032,2.395720149,100.9030003,104.0680797,97.73792082,1.582539715,1.097601996,
9/24/14,101.75,100.4617312,98.27767252,2.184058706,2.374554005,100.9460003,104.1336233,97.75837731,1.593811495,0.504450936,
9/25/14,97.870003,100.2623675,98.26257365,1.999793867,2.337077991,100.7330006,104.1486611,97.31734006,1.707830268,-1.676394694,
9/26/14,100.75,100.2998777,98.35470056,1.945177156,2.297887908,100.6580006,103.9984545,97.31754674,1.670226932,0.055081976,
9/29/14,100.110001,100.2852718,98.41971168,1.865560128,2.25465513,100.5385007,103.7707474,97.30625395,1.616123352,-0.265140436,
9/30/14,100.75,100.3210201,98.50601866,1.815001475,2.210689764,100.4110005,103.3746025,97.44739849,1.481801004,0.228775321,
10/1/14,99.18,100.2332494,98.53098093,1.702268424,2.15984763,100.4230004,103.3633762,97.48262464,1.470187882,-0.845470443,
10/2/14,99.900002,100.2076149,98.58168541,1.625929528,2.10645582,100.5120004,103.2603551,97.76364558,1.374177386,-0.44535615,
10/3/14,99.620003,100.162414,98.62014162,1.542272403,2.050037478,100.5445005,103.2307492,97.85825171,1.34312437,-0.688318573,
10/6/14,99.620003,100.1206901,98.65717352,1.463516575,1.991385388,100.6075006,103.1322811,98.08271996,1.262390294,-0.782244251,
10/7/14,98.75,100.0152524,98.66061154,1.354640857,1.927710935,100.6455007,103.0229856,98.26801572,1.188742466,-1.594542724,
10/8/14,100.800003,100.0756178,98.73984826,1.335769567,1.868516798,100.6355008,103.0083856,98.26261601,1.186442396,0.138651654,
10/9/14,101.019997,100.1482624,98.82429822,1.323964166,1.814061535,100.6150007,102.9659677,98.2640336,1.175483525,0.344535964,
10/10/14,100.730003,100.1930117,98.89487987,1.298131785,1.76246856,100.5685006,102.8686799,98.26832133,1.150089637,0.140425924,
10/13/14,99.809998,100.1635491,98.92877314,1.234775932,1.709699297,100.4775007,102.7446272,98.21037406,1.133563293,-0.588853445,
10/14/14,98.75,100.0548145,98.92215191,1.132662616,1.651995629,100.3720006,102.7574696,97.98653161,1.192734493,-1.359900808,
10/15/14,97.540001,99.86136733,98.87096114,0.990406196,1.585836686,100.1700006,102.7967684,97.54323268,1.313383934,-2.002460577,
10/16/14,96.260002,99.58433923,98.77425895,0.810080284,1.508261046,99.8935006,102.9339027,96.85309853,1.520201035,-2.390143486,
10/17/14,97.669998,99.43708221,98.73336039,0.70372182,1.427807123,99.72900055,102.8804264,96.57757473,1.575712908,-1.306711737,
10/20/14,99.760002,99.4619222,98.77138416,0.69053804,1.354080215,99.66400075,102.7528418,96.57515973,1.544420511,0.062160046,
10/21/14,102.470001,99.69331287,98.90836996,0.784942908,1.297166484,99.65550085,102.7106117,96.60038998,1.527555433,1.842486425,
10/22/14,102.989998,99.94690404,99.05954137,0.887362663,1.256186102,99.71750075,102.9938964,96.44110507,1.638197842,1.997620291,
10/23/14,104.830002,100.322527,99.27326214,1.04926482,1.235493974,100.0655007,103.9396388,96.19136262,1.937069042,2.459644543,
10/24/14,105.220001,100.6992557,99.49351172,1.205744005,1.232518977,100.2890008,104.7938235,95.78417803,2.252411358,2.189209458,
10/27/14,105.110001,101.0385438,99.70152985,1.337013981,1.242968477,100.5390008,105.5306524,95.54734911,2.495825822,1.831458033,
10/28/14,106.739998,101.4771172,99.96221385,1.514903373,1.270161967,100.8385007,106.5503098,95.12669152,2.855904563,2.066419665,
10/29/14,107.339996,101.9281079,100.235465,1.692642858,1.312410056,101.2465005,107.5902859,94.90271498,3.171892737,1.921091303,
10/30/14,106.980003,102.3167152,100.4852627,1.831452471,1.364314297,101.6005005,108.401597,94.799404,3.400548252,1.581951527,
10/31/14,108,102.753891,100.7635863,1.990304621,1.42691333,102.0195004,109.3209904,94.71801029,3.650745028,1.638158678,
11/3/14,109.400002,103.2651303,101.0834536,2.181676685,1.502389665,102.5085003,110.4180235,94.59897714,3.95476158,1.742583354,
11/4/14,108.599998,103.6755047,101.3618441,2.313660592,1.583516758,103.0010002,111.1482185,94.85378187,4.073609163,1.374456305,
11/5/14,108.860001,104.0743121,101.6395536,2.434758484,1.668640931,103.4040001,111.88341,94.92459019,4.239704955,1.286882214,
11/6/14,108.699997,104.430134,101.9010515,2.529082495,1.754685087,103.7880001,112.5050959,95.0709043,4.358547901,1.126980134,
11/7/14,109.010002,104.7824316,102.164346,2.61808557,1.841025135,104.2020001,113.0923484,95.31165171,4.445174171,1.081622849,
11/10/14,108.830002,105.0937831,102.4112222,2.682560993,1.925178721,104.6530003,113.5203572,95.7856433,4.433678473,0.942107502,
11/11/14,109.699997,105.4481073,102.6811768,2.766930512,2.0093539,105.2005001,113.8835051,96.51749512,4.341502491,1.036391643,
11/12/14,111.25,105.8944067,102.9985406,2.895866128,2.098005123,105.8860001,114.1785361,97.59346399,4.146268028,1.293693489,
11/13/14,112.82,106.4271447,103.3622984,3.064846316,2.194689242,106.714,114.230271,99.19772886,3.758135546,1.624741837,
11/14/14,114.18,107.0235182,103.762954,3.260564187,2.301276737,107.5395001,114.4778185,100.6011816,3.469159234,1.914152537,
11/17/14,113.989998,107.5594012,104.1417334,3.417667843,2.412915847,108.2509999,114.7338508,101.7681489,3.241425487,1.77051676,
11/18/14,115.470001,108.1679089,104.5612988,3.606610051,2.532285268,108.9009999,115.5481041,102.2538956,3.323552114,1.976500119,
11/19/14,114.669998,108.6680696,104.9356951,3.732374486,2.652294189,109.4849999,115.9964352,102.9735645,3.255717653,1.592582252,
11/20/14,116.309998,109.2559102,105.3569656,3.898944655,2.776959236,110.0589997,116.8601811,103.2578182,3.400590743,1.838209541,
11/21/14,116.470001,109.8108403,105.7685595,4.042280809,2.903491393,110.6214997,117.5962396,103.6467597,3.487369964,1.677052166,
11/24/14,118.629997,110.489237,106.244909,4.244327941,3.037575048,111.2974995,118.6344016,103.9605973,3.668451085,1.998799325,
11/25/14,117.599998,111.0362186,106.6654679,4.370750708,3.170892614,111.8404995,119.3623528,104.3186461,3.760926694,1.531404098,
